index,body
847,"['سلام', 'کاور', 'خریدار', 'هفته', '۱۰۰', 'خرید#خر', 'الان', '۸۴', '!', ':', '/', 'انا', 'ارزش', 'خرید', 'خو', 'اومد', 'از', 'مقاوم', 'ضربه', 'اس']"
848,"['کاور', 'العاده\u200cای', '#هست', 'محافظت', 'زیبایی', 'خاص', 'دستگاه', 'میده', 'وزن', '،', 'نکته', 'اینه', 'درگاه', 'برش', 'داد#ده']"
849,"['جنس', 'داره', 'تبلت', 'پسر', 'گرفت#گیر', 'نظر', 'مدلهای', 'کلاسوری', 'بهتره', 'براش', 'یه', 'کیف', 'دوش', 'تبلت', 'گرفت#گیر', 'بخواد', 'ببره']"
850,"['واقعا', 'خوبه', 'دوسش', 'داشت#دار', 'تبلت', 'تو', 'میشینه', 'ژله', 'وب', 'رنگه']"
851,[]
852,"['زیبا', 'کاربرد', 'قیمت', '#هست']"
853,"['جنس', 'مدت', 'زرد', 'رنگ', 'میشه']"
854,"['یه', 'قاب', 'ژله', 'معمولیه', 'محکم', 'قیمت', 'واقعا', 'بالاس', '!']"
855,"['بازار', 'رشت', 'گشت#گرد', 'کرد#کن', '#هست', 'بخصوص', 'لبه', 'هاش', 'محکم', 'ک', 'محافظ', 'هیت', '.', 'حتما', 'بخرین']"
856,"['لبه', 'محکم', 'سفت', 'داره', '.', 'تبلت', 'میگیره', 'اندازه', 'هاش', 'دقیقه', '.', 'ضربه', 'لبه', 'میگیره', '.', 'جنس', 'جوریه', 'سر', 'خوردن', 'تبلت', 'دست', 'بچه', 'میز', 'فلز', 'جلوگیری', 'میکنه', '.', 'قیمت', 'له', 'هرچقدر', 'پول', 'بدی', 'آش', 'میخوری', '.', 'مقایسه', 'قیمت', 'تبلت', 'خرید', 'ارزشمندیه']"
857,"['تمیز', 'خوشگله', '.', 'راضی', '#هست', 'خرید#خر']"
858,"['نرم', '،', 'کیفیت']"
859,"['کیفیته', 'داره']"
860,['قیمت']
861,"['شیک', 'عالیه', 'قیمت', 'ارزش', 'خرید', 'داره']"
862,"['زیبا', 'ضربه', 'گیر']"
863,"['خوبه', 'گذر', 'زمان', 'ممکنه', 'کدر', 'بشه', 'فعلا', 'تغییر', 'نداشته']"
864,"['حتما', 'پیشنهاد', 'میکنم', 'خرید#خر']"
865,"['عالیه', 'حتما', 'خرید#خر', 'قاب']"
866,"['خوبه', 'کنج', 'هاش', 'پوشونده', 'دکمه', 'پوشیده']"
867,"['نمیکردم', 'انقدر', 'باشه']"
868,"['کاور', 'خوبیه', 'اگه', 'رنگ', 'داد#ده', 'ضربه', 'گیر', 'داره', 'بقیه', 'کاورهایی', 'خرید#خر', 'قیمت', 'گرونه']"
869,[]
870,"['مستحکم', 'خصوصا', 'حفظ', 'گوشه']"
871,"['قیمت', 'بالاست', 'تبلته', 'عجیب', 'نیس']"
872,"['👌🏻👌🏻☺️🌹', 'ممنون', 'دیجی', 'کالا']"
873,"['توصیه', 'میکنم', 'قاب', 'زیبایی', '#هست', 'مقاوم', 'محکم', 'روز', 'دیر', 'بدستم', 'باخت#باز', 'راضیم', 'کارا']"
874,"['کاور', 'چندین', 'وقته', 'استفاده', 'میکنم', '،', 'یه', 'عنوان', 'شل', 'شد#شو', 'مشخصه', 'جنس', 'داره']"
875,"['رنگ', 'شفاف', 'خوبه', '👍🏻']"
876,"['زیبا', 'کیفیت', '.', 'جنس', 'داره']"
877,"['شیک', 'زیبا', 'فیکس', 'تبلت']"
878,"['راحته', 'کاش', 'رنگ', 'داد#ده', '.', 'تبلت', 'محافظت', 'میکنه😍']"
879,"['شیک', 'زیبا']"
880,"['پیشنهاد', 'میکنم', 'خرید#خر', '.', 'ممنون', 'دیجی', 'کالا👌👌']"
881,"['کاور', 'زیبا', '#هست', 'تبلت', 'ضربه', 'کاور', 'میکنه', 'مشکل', 'داره', 'یکم', 'سنگینه']"
882,"['راضی', '#هست', 'قیمت', '#هست']"
883,"['کیفیت', 'ساخت', 'خوبه', '،', 'قیمت', 'بالاست']"
884,"['تبلت', 'خورد#خور', 'اشتباه', 'گرفت#گیر', 'وگرنه']"
885,"['قشنگه', 'دوام', 'زیبا']"
886,"['زیبا', 'مقاوم', '،', 'گوشه', 'گارد', 'ضربه', 'گیر', 'داره', 'صورت', 'تبلت', 'پوشش', 'میده', 'بلند', 'گلس', 'تبلت', 'نمیشه', '،', 'حتما', 'پیشنهاد', 'میکنم', '…']"
887,"['اونای', 'تبلت', 'دستشون', 'میخوره', 'زمین', 'خوبه', 'قاب', 'تبلت', 'کرد#کن']"
888,"['چی', 'خوب', 'بگم', 'گفت#گو', 'اصن', 'تبلتم', 'اون']"
889,"['پیشنهاد', 'میکنم']"
890,"['بدن', 'مقاومه', 'توصیه', 'میکنم', 'خرید#خر']"
891,"['خرید#خر', 'نقص', 'نداره', 'حر', 'منکه', 'خرید#خر', 'راضی', '#هست', 'ممنون', 'دیجی', 'کالا']"
892,"['نکته', 'منفی', 'تو', 'دید#بین', 'مطابق', 'انتظار']"
893,"['واقعا', 'قیمت', 'عالیه', 'اول', 'فک', 'گرونه', 'می\u200cارزه', '.']"
894,"['برش', '،', 'شفاف', '،', 'ژله', 'فیت', 'تبلت', '،', 'اصلا', 'تبلت', 'بد', 'دست', 'نمیکنه']"
895,"['خوبع', 'واقعا', 'قاب', 'گرفت#گیر', 'گلس', 'فشار', 'آورد#آور', 'باد', 'میرفت', 'اصلا', 'اینطوری', 'نیس', 'واقعا', 'هس']"
896,"['سایز', 'اندازه', 'خوش', 'دست', 'قیمت']"
897,"['سلام', 'دوستان', 'بگید', 'نوشت#نویس', 'محافظ', 'صفحه', '؟', 'کاور', '،', 'خفن\u200cترین', 'کاورایی', 'دید#بین', '،', 'تبلت', 'برعکس', 'سطح', 'میذارید', '،', 'واقع', 'صفحه', 'ش', 'زمین', 'قرار', 'بگیره', '،', 'کاور', '،', 'گرفتن', 'حالت', '،', 'چسبیدن', 'صفحه', 'نمایش', 'میز', 'سطوح', 'صاف', 'جلوگیری', 'میکنه', 'چقدر', 'بابت', 'خوشحال', 'ظرافت', 'شیک', 'بودن', '،', 'کاربرد', 'حرفه\u200cای', 'طراح', '.']"
898,['عالیییییییی']
899,"['ممنون', 'دیجی', 'کالا', 'کلای', 'نظر', 'العاده']"
900,"['درسته', 'قیمت', 'صد', 'هزار', 'تومان', 'ارزش', 'خرید', 'نداره', 'جنس', 'نرم', 'لبه', 'ضخیم', 'رنگ', 'شفاف', 'داره']"
901,"['قاب', 'خوبیه', 'زود', 'زود', 'تمیز', 'بشه', 'زرد', 'نشه', 'محافظ', 'داره', 'ارزش', 'خرید', 'داره']"
902,"['کاشت#کار', 'میخواین', 'انجام', 'میده', '.']"
903,"['حتما', 'خرید#خر']"
904,"['جنس', 'خوبه']"
905,"['کیفیت', 'مناسب', 'داره', 'مموری\u200cهای', 'مشابه', 'قیمت', 'مناسب\u200cتری', 'داره']"
906,"['لطفا', 'موجود', 'میخوام', 'خرید']"
907,[]
908,"['هلی', 'شات', 'گرفت#گیر', 'عالیه']"
909,"['از', 'راضیم']"
910,"['کالا', 'دیشب', 'دستم', 'واقعا', 'درجه', '۱.', 'جواب', 'میده', '.']"
911,[]
912,['عالیییییییییییییییهههههه']
913,"['تو', 'mp۳', 'ام', 'استفاده', 'میکنم', 'تو', 'آهنگ', 'ریخت#ریز', 'مشکل', 'نداره', 'میشه', 'از', 'فلش', 'استفاده', 'این', 'عالیه']"
914,['جهت']
915,"['عالیه', 'راضی', '#هست']"
916,"['فعلا', 'تازه', 'خرید#خر', 'میاد']"
917,"['،', 'مم', 'دوربین', 'فیلمبرداریم', 'گرفت#گیر', 'اگه', 'سرعت', 'کارت', 'حافظه', 'پایین', 'باشه', 'دوربین', 'بهت', 'اطلاع', 'میده', 'مخصوصا', 'دوربین', '۴k', 'فر', '۶۰', 'گرفت#گیر', '،', 'اصلا', 'لگ', 'نزد', 'دوربین', 'اطلاع', 'زمینه', 'سرعت', 'کارت', 'حافظه', 'داد#ده', 'کارت', 'حافظه', 'سرعت', 'کار', 'میکنه', '،', 'ارزشمنده']"
918,[]
919,"['سرعت', 'داره', 'هنگ', 'کار', 'میده']"
920,[]
921,"['معمولی', '…', '…', '…', '.', '.']"
922,"['سرعت', 'قیمت', 'رم', 'بسته', 'استاندارد', '.']"
923,"['پرسرعت', 'خوبه', 'کاشت#کار', 'افتاد#افت']"
924,"['،', 'مم', 'دوربین', 'فیلمبرداریم', 'گرفت#گیر', 'اگه', 'سرعت', 'کارت', 'حافظه', 'پایین', 'باشه', 'دوربین', 'بهت', 'اطلاع', 'میده', 'مخصوصا', 'دوربین', '۴k', 'فر', '۶۰', 'گرفت#گیر', '،', 'اصلا', 'لگ', 'نزد', 'دوربین', 'اطلاع', 'زمینه', 'سرعت', 'کارت', 'حافظه', 'داد#ده', 'کارت', 'حافظه', 'سرعت', 'کار', 'میکنه', '،', 'ارزشمنده']"
925,"['عالیه', 'راضی', '#هست']"
926,"['سرعت', 'داره', 'هنگ', 'کار', 'میده']"
927,"['عالیه', 'راضی', '#هست']"
928,"['قیمت', 'امکانات', 'برد#بر', 'مدل', 'گیرتون', 'نمیاد', 'عالیه', 'خرید#خر', 'ضرر', 'نمیکنید']"
929,"['دوربین', 'مداربسته', 'گرفت#گیر', '،', 'سرعت', 'خوبه', '،', 'کیفیت', '،', 'بدرد', 'ثابت', 'میخوره', '،', 'اگه', 'دوربین', 'میخرید', '،', 'هربار', 'بیارید', 'خال', '،', 'ترس', 'داره', 'بشکنه']"
930,"['توجه', 'نمونه', 'بازار', '،', 'قیمت', 'سرعت', 'مناسبه']"
931,['#هست']
932,['عالیع']
933,"['تو', 'mp۳', 'ام', 'استفاده', 'میکنم', 'تو', 'آهنگ', 'ریخت#ریز', 'مشکل', 'نداره', 'میشه', 'از', 'فلش', 'استفاده', 'این', 'عالیه']"
934,"['قیمت', 'کارا']"
935,['عالیع']
936,"['تازه', 'گوش', 'مشکل', 'نداره']"
937,"['دوربین', 'مداربسته', 'گرفت#گیر', '،', 'سرعت', 'خوبه', '،', 'کیفیت', '،', 'بدرد', 'ثابت', 'میخوره', '،', 'اگه', 'دوربین', 'میخرید', '،', 'هربار', 'بیارید', 'خال', '،', 'ترس', 'داره', 'بشکنه']"
938,"['وری', 'راضیم']"
939,"['سرعت', 'بالاس']"
940,"['رم', 'چی', 'اگه', 'دنباله', 'رم', 'خوبید', 'رم', 'پیشنهاد', 'میکنم']"
941,"['تازه', 'گوش', 'مشکل', 'نداره']"
942,"['پرسرعت', 'خوبه', 'کاشت#کار', 'افتاد#افت']"
943,['جهت']
944,"['سلام', 'تازه', 'محصول', 'خرید#خر', 'خرید', 'محصول', 'بقیه', 'پیشنهاد']"
945,"['سرعت', 'بدن', 'مشکل']"
946,"['سرعت', 'بالاس']"
947,"['رم', 'مشکل']"
948,"['سلام', 'تشکر']"
949,"['تو', 'mp۳', 'ام', 'استفاده', 'میکنم', 'تو', 'آهنگ', 'ریخت#ریز', 'مشکل', 'نداره', 'میشه', 'از', 'فلش', 'استفاده', 'این', 'عالیه']"
950,['عالیع']
951,"['دوتا', 'گرفت#گیر', 'یک', '۵۹', 'گیگ', 'یک', '۶۳', 'گیگ', 'اون', 'تیکه', 'فلشه', 'دلخلش', 'رمو', 'میزاری', 'واسه', 'کار', 'کرد#کن', 'اون', 'خشاب', 'دیگه']"
952,['جهت']
953,"['قیمت', 'کارا']"
954,['خوبه']
955,"['،', 'مم', 'دوربین', 'فیلمبرداریم', 'گرفت#گیر', 'اگه', 'سرعت', 'کارت', 'حافظه', 'پایین', 'باشه', 'دوربین', 'بهت', 'اطلاع', 'میده', 'مخصوصا', 'دوربین', '۴k', 'فر', '۶۰', 'گرفت#گیر', '،', 'اصلا', 'لگ', 'نزد', 'دوربین', 'اطلاع', 'زمینه', 'سرعت', 'کارت', 'حافظه', 'داد#ده', 'کارت', 'حافظه', 'سرعت', 'کار', 'میکنه', '،', 'ارزشمنده']"
956,"['سرعت', 'کیفیت', 'امنیت', 'نگهداری', 'محتوا', 'پاناسونیک', 'توشیبا']"
957,"['خوبه', 'بد']"
958,"['مارک', 'مشهوری', 'تست', 'سالم', '.']"
959,"['راضی', 'بود#باش']"
960,"['قدرت', 'انتقال', 'بالا', 'داره']"
961,[]
962,"['خوبه', '…', '.', '.']"
963,"['الیه', 'قیمت', 'ممنون', 'ار', 'دیجی', 'کالا']"
964,"['سلام', 'تشکر']"
965,"['سرعت', 'داره', 'هنگ', 'کار', 'میده']"
966,"['توجه', 'دوستان', 'گرفت#گیر', 'قیمت', 'واقعا', 'خوبه', 'امیدوار', 'کارا', 'همینطور', 'باشه']"
967,"['سرعت', 'خوبه', 'حجم', 'بالا', 'داره', 'تخفیف', 'عالیه', 'پول', 'واسش', 'دید#بین', 'راضی', 'بود#باش']"
968,"['.', 'وقیمتش', 'مغازه', 'میارزه', 'وکیفیت', '#هست']"
969,"['قیمت', 'کارکرد', 'داره']"
970,"['باتوجه', 'قیمت', 'نسبتا', 'قبول']"
971,"['درکل', 'خوبه']"
972,[]
973,"['قیمت', 'خوبه', 'بسته']"
974,[]
975,['پیشنهاد']
976,"['بد', '.', 'احتیاط', 'استفاده', '.', 'احتمال', 'شکستن', 'خراب', 'داره', '.']"
977,"['گارانتی', 'مادام', 'العمر', 'داره', 'سرعت', 'بالاست']"
978,"['خوبه', 'پیشنهاد', 'میکنم']"
979,"['جنس', 'سرعت']"
980,"['مموری', 'الان', '۷', 'گرفت#گیر', 'زمان', '۴۵', 'تومن', '،', 'واقعا', 'شاهکاره', 'سرعت', 'ظرفیت', 'واقعا', 'جزو', 'معدود', 'تراشه', '#هست', '۶۲', '٫۵', 'گیگ', 'واقعی', 'ظرفیت', 'داره', 'سرعت', 'انتقال', 'داده', 'العادس', 'رم', 'ریدر', 'داره', 'یه', 'آپشن', 'حساب', 'میشه', 'آخر', 'اینو', 'جر', 'میگ', 'خرید', 'شک', 'کرد#کن']"
981,"['فعلا', 'ک', 'خوبه']"
982,[]
983,"['نصب', 'قیمت', 'خوبه', 'اونقدرا', 'فست']"
984,[]
985,"['سلام', 'کارت', 'حافظه', 'سرعت', 'سری', 'وقت', 'بسته', 'مون', 'آورد#آور', 'بنظرم', 'خرید#خر', 'اون', '۵۸', 'گیگ', 'الک', '۶۴', 'گیگ', '#هست']"
986,"['ایشالله', 'کارمو', 'بندازه', '،', 'دانش', 'آموخت#آموز', 'فیلم', 'درس', 'حجم', 'داشت#دار', '،', 'گوش', 'حافظه', '،', 'مجبور', 'شد#شو', 'خرید#خر', '(', 'قیمت', '۱۷۹', 'تومن', ')', '،', 'استفاده', 'میکنم', 'ارش', 'اگ', 'مشکل', 'همینجا', 'مینویسم', '.', '.']"
987,[]
988,"['قیمت', 'کارا']"
989,"['سلام', 'کارت', 'حافظه', 'راضی', 'ام', 'کارت', 'حافظه', '۸گیگ', 'دید#بین', '۲۰۰', 'هزار', 'تومن', 'حافظه', 'امکانات', 'داره', 'قیمت', 'مناسبه', 'امروز', 'دستم', 'ممنون', 'دیجی', 'کالا']"
990,"['سرعت', 'قیمت', 'رم', 'بسته', 'استاندارد', '.']"
991,[]
992,"['هستش', 'تخفیف', 'خرید#خر', '۱۸۹', 'تومن', 'الان', '۱۷۹', 'تومن', '!!!!!!!']"
993,"['کارت', 'حافظه', 'قیمت', 'سرعت', 'فضا', 'ارایه']"
994,"['سلام', 'تشکر']"
995,"['خیلی', 'عالیه', '.', '.', 'فلش', 'داره', 'ین', 'رم', 'ریدر', 'اس', 'دی', 'ریدر', '…', 'لپ', 'تاپ', 'تی', 'لنگتون', 'نمیذاره', '.', '.']"
996,"['قیمت', 'انتخاب', 'صرفه', 'هستش']"
997,"['راضی', '#هست', 'تخفیف', 'گرفت#گیر']"
998,"['سرعت', 'کیفیت', 'قیمت', 'خوبه', 'اکثر', 'رم', 'بازار', 'کیفیت', 'دارن']"
999,"['خوبه', '.', 'خرید#خر']"
