index,body
576,"['گیم', 'خرید#خر', 'گیم', 'داد#ده', 'دست', 'مقازه', 'برام', 'فعال', 'گیم', 'ماهه', 'به']"
577,"['تجربه', 'خرید', 'را', 'گیم', 'داشت#دار', '،', 'اکانت', 'نفر', 'میفروشه', '.']"
578,"['اون', 'کاغذ', 'ارسال', 'پرداخت', 'کد', '۲۵', 'رقم', 'گیفت', 'کارت', 'حساب', 'کاربر', 'ارسال', 'بشه', 'دیگه', 'صبر', 'یه', 'هفته', 'گیم', 'دستمون', 'برسه']"
579,"['گیم', 'خرید#خر', 'گیم', 'داد#ده', 'دست', 'مقازه', 'برام', 'فعال', 'گیم', 'ماهه', 'به']"
580,"['اون', 'کاغذ', 'ارسال', 'پرداخت', 'کد', '۲۵', 'رقم', 'گیفت', 'کارت', 'حساب', 'کاربر', 'ارسال', 'بشه', 'دیگه', 'صبر', 'یه', 'هفته', 'گیم', 'دستمون', 'برسه']"
581,"['درد', 'خورد#خور']"
582,"['قلم', 'نو', 'گرون', 'هستن']"
583,"['قلم', 'نو', 'گرون', 'هستن']"
584,"['پیشنهاد', 'نمیکنم']"
585,"['خوبه', 'وقیمت', 'مناسب', 'داره']"
586,"['خوبه', 'وقیمت', 'مناسب', 'داره']"
587,"['خودکار', 'جنس', 'قسمت', 'قلم', 'لمس', 'کار', 'نمیکنه']"
588,"['پیشنهاد', 'نمیکنم']"
589,"['درد', 'خورد#خور']"
590,"['خودکار', 'جنس', 'قسمت', 'قلم', 'لمس', 'کار', 'نمیکنه']"
591,"['سرعت', 'پایینه']"
592,"['سلام', 'ماه', 'کار', 'افتاد#افت', '،', 'ظاهرا', 'گارانتی', 'نداره']"
593,"['دوتا', 'خرید#خر', 'یک', 'خراب', 'اصلا', 'کار', 'کرد#کن']"
594,"['مموری', 'گوش', 'نصب', 'کار', 'از', 'کشید#کش', 'تقریبا', 'مموری', 'خال', 'سوخته', 'کار', 'نمیکنه', 'ارزش', 'خرید', 'نداره', 'پولتونو', 'ریخت#ریز', 'ممنون']"
595,"['سرعت', 'پایینه']"
596,"['دوتا', 'خرید#خر', 'یک', 'خراب', 'اصلا', 'کار', 'کرد#کن']"
597,"['سلام', 'ماه', 'کار', 'افتاد#افت', '،', 'ظاهرا', 'گارانتی', 'نداره']"
598,"['مموری', 'گوش', 'نصب', 'کار', 'از', 'کشید#کش', 'تقریبا', 'مموری', 'خال', 'سوخته', 'کار', 'نمیکنه', 'ارزش', 'خرید', 'نداره', 'پولتونو', 'ریخت#ریز', 'ممنون']"
599,"['سرعت', 'پایینه']"
600,"['دوتا', 'خرید#خر', 'یک', 'خراب', 'اصلا', 'کار', 'کرد#کن']"
601,"['سلام', 'ماه', 'کار', 'افتاد#افت', '،', 'ظاهرا', 'گارانتی', 'نداره']"
602,"['مموری', 'گوش', 'نصب', 'کار', 'از', 'کشید#کش', 'تقریبا', 'مموری', 'خال', 'سوخته', 'کار', 'نمیکنه', 'ارزش', 'خرید', 'نداره', 'پولتونو', 'ریخت#ریز', 'ممنون']"
603,[]
604,"['ارزون\u200cترین', 'حافظه', 'کار', 'میکنه']"
605,"['ارزون\u200cترین', 'حافظه', 'کار', 'میکنه']"
606,"['عالیه', 'مارک', 'خوبیه']"
607,"['فعلا', 'دید#بین']"
608,[]
609,"['عالیه', 'مارک', 'خوبیه']"
610,['گرفت#گیر']
611,"['فعلا', 'دید#بین']"
612,['گرفت#گیر']
613,"['عالیه', 'جنس', 'خوبه', 'سرعت', 'انتقال', 'خوبه', 'کیفیت', 'ساخت', 'بسته', 'قیمت', 'ارسال', 'رایگان', '(', 'هفته', 'نمیدونم', 'دوربین', 'گوش', 'مشکل', 'ایجاد', 'نمیشناسه', 'رمو', 'دوربین', 'خارج', 'میشه', 'نمیشه', 'عکس', 'روز', 'خطا', 'کارت', 'حافظه', 'میده', 'گوش', 'خطا', 'میده', 'کارت', 'حافظه', 'معیوب', 'نمیدونم', 'گوش', 'اینجوری', 'میشه', 'کلا', 'رم', 'مشکل', 'داره', ')']"
614,"['کیفیت', 'قبول']"
615,['کیفیت']
616,"['قیمت', 'مناسب', 'داره', 'سرعت', 'قبوله']"
617,['کیفیت']
618,"['قیمت', 'مناسب', 'داره', 'سرعت', 'قبوله']"
619,"['کیفیت', 'قبول']"
620,"['عالیه', 'جنس', 'خوبه', 'سرعت', 'انتقال', 'خوبه', 'کیفیت', 'ساخت', 'بسته', 'قیمت', 'ارسال', 'رایگان', '(', 'هفته', 'نمیدونم', 'دوربین', 'گوش', 'مشکل', 'ایجاد', 'نمیشناسه', 'رمو', 'دوربین', 'خارج', 'میشه', 'نمیشه', 'عکس', 'روز', 'خطا', 'کارت', 'حافظه', 'میده', 'گوش', 'خطا', 'میده', 'کارت', 'حافظه', 'معیوب', 'نمیدونم', 'گوش', 'اینجوری', 'میشه', 'کلا', 'رم', 'مشکل', 'داره', ')']"
621,['استانداردنبود']
622,"['خوبه', 'قیمت', '#هست', 'تاریخ', 'خاطر', 'رنگ', 'قیمت', 'پایین', '#هست']"
623,"['کیفیت', 'بد', 'سر', '۲', 'ماه', 'پاره', 'پاره']"
624,"['خوبه', 'قیمت', '#هست', 'تاریخ', 'خاطر', 'رنگ', 'قیمت', 'پایین', '#هست']"
625,"['کیفیت', 'بد', 'سر', '۲', 'ماه', 'پاره', 'پاره']"
626,['استانداردنبود']
627,"['کیفیت', 'تطابق']"
628,"['کیفیت', 'تطابق']"
629,"['کیفیت', 'تطابق']"
630,['گارانتی']
631,"['سرعت', 'انتقل', 'وقت', 'گیر']"
632,['گارانتی']
633,"['واقعا', 'پیشنهاد', 'میکنم', 'کالا', 'الکترونیک', 'دیجی', 'کالا', 'خرید#خر', '.', 'کالا', 'گرفت#گیر', 'استفاده', '.', 'دوم', 'اطلاعات', 'مندرج', 'سایت', 'تطابق', 'داشت#دار', '۲۰', 'روز', 'گارانتی', 'باقی', 'مونده', '.']"
634,"['واقعا', 'پیشنهاد', 'میکنم', 'کالا', 'الکترونیک', 'دیجی', 'کالا', 'خرید#خر', '.', 'کالا', 'گرفت#گیر', 'استفاده', '.', 'دوم', 'اطلاعات', 'مندرج', 'سایت', 'تطابق', 'داشت#دار', '۲۰', 'روز', 'گارانتی', 'باقی', 'مونده', '.']"
635,"['ساخت', 'تایوان']"
636,"['خراب', 'مرجوع', 'نظر', 'داشت#دار']"
637,[]
638,"['سرعت', 'انتقل', 'وقت', 'گیر']"
639,[]
640,"['خراب', 'مرجوع', 'نظر', 'داشت#دار']"
641,"['ساخت', 'تایوان']"
642,"['فروشگاه', 'اصفهان', 'دی', 'کمترین', 'نمرات', 'داره', 'نظرات', 'هم\u200cازش', 'ناراضی', 'هستن', 'باخت#باز', 'دیجی', 'کالا', 'داره', 'با', 'همکار', 'میکنه', '.', 'گلس', 'تمپرد', 'یه', 'طلق', 'مزخرف', 'فرستادن', 'ک', 'مرجوع']"
643,"['فروشگاه', 'اصفهان', 'دی', 'کمترین', 'نمرات', 'داره', 'نظرات', 'هم\u200cازش', 'ناراضی', 'هستن', 'باخت#باز', 'دیجی', 'کالا', 'داره', 'با', 'همکار', 'میکنه', '.', 'گلس', 'تمپرد', 'یه', 'طلق', 'مزخرف', 'فرستادن', 'ک', 'مرجوع']"
644,"['فعلا', 'گوشیه']"
645,['کیفیت']
646,[]
647,"['روز', 'سوخت', 'انداخت#انداز', 'گوشه', 'خونه']"
648,"['جعبه', 'داشت#دار']"
649,"['بسته', '.', 'رم', 'ریدر', 'داشت#دار', 'ظرفیت', 'میزان', 'اعلام', 'سایت', 'مطابق', 'نیود']"
650,[]
651,"['کلام', 'آشغال', '،', 'عنوان', 'خرید#خر', 'هفته', 'کار', 'نمیکنه', 'مرجوع']"
652,['کیفیت']
653,['خرید#خر']
654,"['انگار', 'داشت#دار', 'پولتو', 'می\u200cندازی', '،', 'خرید#خر', '،', 'اگه', 'میخواید', 'خرید#خر', 'مارک', 'خوبشو', 'خرید#خر', '،', 'خلاصه', 'یه', 'اشغال', 'معنا', '،', 'یه', 'ساعتم', 'کار', 'کرد#کن']"
655,"['جعبه', 'داشت#دار']"
656,['خرید#خر']
657,"['بسته', '.', 'رم', 'ریدر', 'داشت#دار', 'ظرفیت', 'میزان', 'اعلام', 'سایت', 'مطابق', 'نیود']"
658,"['فعلا', 'گوشیه']"
659,"['روز', 'سوخت', 'انداخت#انداز', 'گوشه', 'خونه']"
660,"['کلام', 'آشغال', '،', 'عنوان', 'خرید#خر', 'هفته', 'کار', 'نمیکنه', 'مرجوع']"
661,"['انگار', 'داشت#دار', 'پولتو', 'می\u200cندازی', '،', 'خرید#خر', '،', 'اگه', 'میخواید', 'خرید#خر', 'مارک', 'خوبشو', 'خرید#خر', '،', 'خلاصه', 'یه', 'اشغال', 'معنا', '،', 'یه', 'ساعتم', 'کار', 'کرد#کن']"
662,"['تبلت', 'اچ', 'گرفت#گیر', 'کار', 'کرد#کن', 'تبلت', 'سامسونگ', 'کار', 'کرد#کن', 'مرجوع', 'میکنم']"
663,"['فیک', 'مسخره']"
664,"['فیک', 'مسخره']"
665,"['مشخصات', 'کالا', 'قید', 'جهت', 'تبلت', 'گلکسی', 'کارآیی', 'داشت#دار', 'عودت', 'کالا', 'گشت#گرد']"
666,"['واسه', 'تبلت', 'سریa', 'کار', 'گوش', 'سامسونگ', 'a', '۱۰', 'خراب', 'کلا', 'اینا', 'کار', 'نمیکرد']"
667,"['عمل', 'کارا', 'نداره', 'حساسیت', 'پایین', 'داره', 'نوشتن', 'لمس', 'صفحه', 'جابجایی', 'صفحات', '،', 'قطع', 'وصل', 'می\u200cشه', '.', 'تست', 's', '۲۱', 'ultra']"
668,"['واسه', 'تبلت', 'سریa', 'کار', 'گوش', 'سامسونگ', 'a', '۱۰', 'خراب', 'کلا', 'اینا', 'کار', 'نمیکرد']"
669,"['دستگاه', 'کار', 'کرد#کن', 'مرجوع']"
670,"['دستگاه', 'کار', 'کرد#کن', 'مرجوع']"
671,"['مشخصات', 'کالا', 'قید', 'جهت', 'تبلت', 'گلکسی', 'کارآیی', 'داشت#دار', 'عودت', 'کالا', 'گشت#گرد']"
672,"['عمل', 'کارا', 'نداره', 'حساسیت', 'پایین', 'داره', 'نوشتن', 'لمس', 'صفحه', 'جابجایی', 'صفحات', '،', 'قطع', 'وصل', 'می\u200cشه', '.', 'تست', 's', '۲۱', 'ultra']"
673,"['قلم', 'کیفیت']"
674,"['تبلت', 'اچ', 'گرفت#گیر', 'کار', 'کرد#کن', 'تبلت', 'سامسونگ', 'کار', 'کرد#کن', 'مرجوع', 'میکنم']"
675,"['قلم', 'کیفیت']"
676,[]
677,['جالب']
678,"['گلس', 'تبلت', 'بیندازید', 'بلند', 'گلس', 'میشه', '.', 'برد#بر', 'خرید#خر', 'واقعا', 'ب', 'درد', 'خورد#خور', 'هستن', 'دورشون', 'انداخت#انداز', '.', 'لبه', 'گلس', 'بلند', 'می\u200cکنه']"
679,"['گلس', 'بلند', 'میکنه']"
680,"['محل', 'قرارگرفتن', 'دوربین', 'عکس', 'دقت']"
681,"['دوستان', 'کاور', 'اصلا', 'مال', 'تبلت', 'سایز', 'فرق', 'می\u200cکنه', 'دیجی', 'کالا', 'انتظار', 'می\u200cره', 'دقت', 'باشه']"
682,"['گلس', 'بلند', 'میکنه']"
683,[]
684,"['محل', 'قرارگرفتن', 'دوربین', 'عکس', 'دقت']"
685,"['دوستان', 'کاور', 'اصلا', 'مال', 'تبلت', 'سایز', 'فرق', 'می\u200cکنه', 'دیجی', 'کالا', 'انتظار', 'می\u200cره', 'دقت', 'باشه']"
686,"['گلس', 'تبلت', 'بیندازید', 'بلند', 'گلس', 'میشه', '.', 'برد#بر', 'خرید#خر', 'واقعا', 'ب', 'درد', 'خورد#خور', 'هستن', 'دورشون', 'انداخت#انداز', '.', 'لبه', 'گلس', 'بلند', 'می\u200cکنه']"
687,['جالب']
688,['کیفیت']
689,['کیفیت']
690,"['عکس', 'اومده', 'محافظ', 'صفه', 'سخت', 'نوشته', 'مرسوله', 'اینجوری', 'اصلا', 'کالا']"
691,"['عکس', 'اومده', 'محافظ', 'صفه', 'سخت', 'نوشته', 'مرسوله', 'اینجوری', 'اصلا', 'کالا']"
692,"['بصورت', 'پایه', 'عمل', 'نمیکرد', 'لیز', 'میخورد', 'ومی', 'افتاد#افت']"
693,"['اصلا', 'اندازه', 'تبلت', 'عکس', 'فرق', 'داره', 'کوچیکتر', 'تبلت', 'مرجوع']"
694,"['بصورت', 'پایه', 'عمل', 'نمیکرد', 'لیز', 'میخورد', 'ومی', 'افتاد#افت']"
695,"['پوشش', 'تبلت', 'میده']"
696,"['پوشش', 'تبلت', 'میده']"
697,"['کیفیت', 'تاخیر', 'دستم']"
698,"['اصلا', 'اندازه', 'تبلت', 'عکس', 'فرق', 'داره', 'کوچیکتر', 'تبلت', 'مرجوع']"
699,"['کیفیت', 'تاخیر', 'دستم']"
700,"['اصلا', '۱۸۰', 'درجه', 'عکس', '#هست', 'متفاوته']"
701,"['اصلا', '۱۸۰', 'درجه', 'عکس', '#هست', 'متفاوته']"
702,"['اصلا', 'برش', 'خورد#خور', 'عکسشو', 'ببینید', 'فرستاد#فرست']"
703,"['اصلا', 'برش', 'خورد#خور', 'عکسشو', 'ببینید', 'فرستاد#فرست']"
704,"['آشغاله', 'خرید#خر']"
705,"['شفاف', 'جنس', 'نداره']"
706,"['شفاف', 'جنس', 'نداره']"
707,"['آشغال', '،', 'مرجوع']"
708,"['آشغاله', 'خرید#خر']"
709,"['آشغال', '،', 'مرجوع']"
710,"['دسترس', 'سخت', 'کلید', 'شکننده']"
711,"['دسترس', 'سخت', 'کلید', 'شکننده']"
712,"['محصول', 'دستمون', 'بسته', 'کرد#کن', 'دید#بین', 'کیف', 'تبلت', 'پوسته', 'پوسته', 'انگار', 'کیفیت', 'دست', 'داد#ده']"
713,[]
714,"['وزن', 'سختی', 'کار', 'دکمه', 'صدا', 'پاور', '.', 'ظریف', '.', 'رنگ', 'قشنگه']"
715,"['روز', 'استفاده', 'روکش', 'جدا', 'پوست', 'پوست', '.', 'کی', 'بچه', 'ساکت', 'راضی', 'کنه', 'خدا', 'میدونه', '.', 'کیف', 'خرید#خر', 'افتضاح', '،', 'باج', 'داد#ده', 'ساکت', '.']"
716,"['زیبا', 'ایراد', 'داره', 'حالت', 'قفب', 'خودکار', 'تبلت', 'دیگه', 'کار', 'نمیکنه', 'کلید', 'اطراف', 'سخت', 'میشن', 'قاب']"
717,"['کف', 'پایین', 'داشت#دار', 'هفته']"
718,[]
719,"['کف', 'پایین', 'داشت#دار', 'هفته']"
720,"['محصول', 'دستمون', 'بسته', 'کرد#کن', 'دید#بین', 'کیف', 'تبلت', 'پوسته', 'پوسته', 'انگار', 'کیفیت', 'دست', 'داد#ده']"
721,"['زیبا', 'ایراد', 'داره', 'حالت', 'قفب', 'خودکار', 'تبلت', 'دیگه', 'کار', 'نمیکنه', 'کلید', 'اطراف', 'سخت', 'میشن', 'قاب']"
722,"['وزن', 'سختی', 'کار', 'دکمه', 'صدا', 'پاور', '.', 'ظریف', '.', 'رنگ', 'قشنگه']"
723,"['روز', 'استفاده', 'روکش', 'جدا', 'پوست', 'پوست', '.', 'کی', 'بچه', 'ساکت', 'راضی', 'کنه', 'خدا', 'میدونه', '.', 'کیف', 'خرید#خر', 'افتضاح', '،', 'باج', 'داد#ده', 'ساکت', '.']"
724,"['خوبه', 'ای', 'کاش', 'میشد', 'روشن', 'عکس', 'روشن', 'دیده', 'میشه', 'تیره', 'ست']"
725,['معمولی']
726,"['،', 'مشکل', 'داشت#دار', '،', 'رنگ', 'طرح', 'دقیقا', 'مشابه', 'تصاویر', 'دیجی', 'کالا', '،', 'نقطه', 'ضعف', 'دید#بین', 'تو', 'کار', 'نمیدونم', 'بخاطر', 'سیلیکون', 'بودن', 'رنگ', 'چقد', 'دوام', 'داره']"
727,"['انتظار', 'داشت#دار', 'باشه']"
728,['معمولی']
729,"['،', 'مشکل', 'داشت#دار', '،', 'رنگ', 'طرح', 'دقیقا', 'مشابه', 'تصاویر', 'دیجی', 'کالا', '،', 'نقطه', 'ضعف', 'دید#بین', 'تو', 'کار', 'نمیدونم', 'بخاطر', 'سیلیکون', 'بودن', 'رنگ', 'چقد', 'دوام', 'داره']"
730,"['انتظار', 'داشت#دار', 'باشه']"
731,"['خوبه', 'ای', 'کاش', 'میشد', 'روشن', 'عکس', 'روشن', 'دیده', 'میشه', 'تیره', 'ست']"
732,"['سر', 'وقت', 'دستم', 'سپاس', 'فراوان']"
733,"['سر', 'وقت', 'دستم', 'سپاس', 'فراوان']"
734,"['سر', 'وقت', 'دستم', 'سپاس', 'فراوان']"
735,"['جنس', 'فیک', 'دستم', 'دیجیکالا', 'مرجوع', 'کرد#کن']"
736,['سرعت']
737,"['سلام', 'خرید#خر', 'یکیشو', 'نصب', 'سیستم', 'عامل', 'رزبری', 'پای۴', 'استفاده', 'اندورید', 'فیلم', 'لگی', 'داشت#دار', 'نصب', 'برنامه', 'مختلف', 'سیستم', 'روان', '.', 'تست', 'کپی', 'ویندوز', 'سرعت', '۸۵', 'مگابایت', 'نوشتن', '۲۰', 'مگابایت', 'فیکس', 'فایلهای', 'کوچیک', 'تفاوت', 'داشت#دار', '.', 'مجموع', 'خرید#خر', 'راضی', '#هست', 'سیستم', 'عامل', 'اندروید', 'حافظه', 'ssd', 'امتحان', 'تفاوت', 'مدل', 'داشت#دار']"
738,"['جنس', 'فیک', 'دستم', 'دیجیکالا', 'مرجوع', 'کرد#کن']"
739,"['جنس', 'فیک', 'میمونه', 'چاپ', 'بد', 'رنگ', 'جعبه', 'مموری', 'کیفیت', 'پایین', 'ساخت', 'سرعت', 'چندان', 'جالب', 'مرجوع']"
740,"['رم', 'سرعت', 'رایت', 'رید', '،', 'قیمت', 'شون', 'بالاست', 'امید', 'وارم', 'گارانتی', 'پاسخگو']"
741,['سرعت']
742,"['سلام', 'خرید#خر', 'یکیشو', 'نصب', 'سیستم', 'عامل', 'رزبری', 'پای۴', 'استفاده', 'اندورید', 'فیلم', 'لگی', 'داشت#دار', 'نصب', 'برنامه', 'مختلف', 'سیستم', 'روان', '.', 'تست', 'کپی', 'ویندوز', 'سرعت', '۸۵', 'مگابایت', 'نوشتن', '۲۰', 'مگابایت', 'فیکس', 'فایلهای', 'کوچیک', 'تفاوت', 'داشت#دار', '.', 'مجموع', 'خرید#خر', 'راضی', '#هست', 'سیستم', 'عامل', 'اندروید', 'حافظه', 'ssd', 'امتحان', 'تفاوت', 'مدل', 'داشت#دار']"
743,"['جنس', 'فیک', 'میمونه', 'چاپ', 'بد', 'رنگ', 'جعبه', 'مموری', 'کیفیت', 'پایین', 'ساخت', 'سرعت', 'چندان', 'جالب', 'مرجوع']"
744,"['رم', 'سرعت', 'رایت', 'رید', '،', 'قیمت', 'شون', 'بالاست', 'امید', 'وارم', 'گارانتی', 'پاسخگو']"
745,"['بهتره', 'گلس', 'مغازه', 'خرید#خر', 'حساسه', 'مثلا', 'گرد', 'خاک', 'کلا', 'بلا', 'استفادش', '.', 'شد#شو', 'استفادش', 'همون', 'روز', 'انداختمش', 'تبلتم', 'یاب', 'مجبور', 'شد#شو', 'دیجی', 'سفارش', 'بد', '.', 'قیمت', 'کمه', 'مرجوع', 'داشت#دار', 'واقعا', 'افتضاح', 'درد', 'نمیخورد', '.']"
746,"['کیفیت', 'پایین']"
747,"['اصلا', 'اندازه', 'مرجوع']"
748,"['محافظ', 'صفحه', 'اصلا', 'نانو', '،', 'شیشه', 'جنسشاز', 'طلق\u200cهای', 'معمولیه', 'گلس', 'بیاد', 'استفاده', 'میشد']"
749,"['سایز', 'تبلت', 'بزرگتره']"
750,"['خوبه', 'دوربین', 'ماشین', 'خرید#خر', 'سوخت', 'دلیل']"
751,"['واقعا', 'فیکه', 'اصلا', 'چنتا', 'فایل', 'ریخت#ریز', '۲۴', 'ساعته', 'شد#شو', 'خرید#خر', 'ارور', 'crc', 'میده']"
752,"['دوتا', 'خرید#خر', 'یک', 'معیوب']"
753,"['خوبه', 'دوربین', 'ماشین', 'خرید#خر', 'سوخت', 'دلیل']"
754,[]
755,"['دوتا', 'خرید#خر', 'یک', 'معیوب']"
756,"['خوبه', 'دوربین', 'ماشین', 'خرید#خر', 'سوخت', 'دلیل']"
757,[]
758,"['واقعا', 'فیکه', 'اصلا', 'چنتا', 'فایل', 'ریخت#ریز', '۲۴', 'ساعته', 'شد#شو', 'خرید#خر', 'ارور', 'crc', 'میده']"
759,"['واقعا', 'فیکه', 'اصلا', 'چنتا', 'فایل', 'ریخت#ریز', '۲۴', 'ساعته', 'شد#شو', 'خرید#خر', 'ارور', 'crc', 'میده']"
760,[]
761,"['دوتا', 'خرید#خر', 'یک', 'معیوب']"
762,"['بسته', 'کالا', 'سلفن', 'کشیده', 'پشتیبان', 'گفت#گو', 'گفتن', 'شد#شو', 'سلفن', 'پلمپ', '#هست', 'اصلا', 'نمی\u200cتونید', 'مرجوع', 'جا', 'دیگه', 'خریدار']"
763,"['بسته', 'کالا', 'سلفن', 'کشیده', 'پشتیبان', 'گفت#گو', 'گفتن', 'شد#شو', 'سلفن', 'پلمپ', '#هست', 'اصلا', 'نمی\u200cتونید', 'مرجوع', 'جا', 'دیگه', 'خریدار']"
764,"['آیپدم', 'راضیم', 'بسته', 'اپل', 'خودشون', 'پلاستیک', 'کشیده', 'کارت', 'گارانتی', 'گذاشته', 'داخل', '.', 'نظر', 'خارج', 'محصول', 'بسته', 'اصل', 'احترام', 'مشتریه']"
765,"['آیپدم', 'راضیم', 'بسته', 'اپل', 'خودشون', 'پلاستیک', 'کشیده', 'کارت', 'گارانتی', 'گذاشته', 'داخل', '.', 'نظر', 'خارج', 'محصول', 'بسته', 'اصل', 'احترام', 'مشتریه']"
766,"['جنس', 'محصول', 'عکس', 'مغایرت', 'داره', 'رنگ', 'سفارش', 'داد#ده', 'قرمز', 'مات', 'رنگ', 'قرمز', 'فرستادن', '.', 'اصلا', 'قیمت', 'همچین', 'محصول', 'کیفیت', 'خرید', '.']"
767,"['قبلا', 'خرید', '۳۰۰', 'هزار', 'ارسال', 'رایگان', 'الان', 'خیر', '…', '.']"
768,"['کیف', 'ایپد', 'راضی', 'بود#باش', 'میکردم', 'مگنتی', '#هست', 'توضیحات', 'ایراد', 'شارژر', '#هست']"
769,"['چرم', 'کیفیت', 'متوسط', 'قیمت', 'کار', 'برد#بر']"
770,"['۳', 'سال', 'اول', 'کار', 'اینبار', 'خرید#خر', '.', 'مجموع', 'جنس', 'کیفیت', '#هست', '.']"
771,"['چرم', 'کیفیت', 'متوسط', 'قیمت', 'کار', 'برد#بر']"
772,"['۳', 'سال', 'اول', 'کار', 'اینبار', 'خرید#خر', '.', 'مجموع', 'جنس', 'کیفیت', '#هست', '.']"
773,"['قبلا', 'خرید', '۳۰۰', 'هزار', 'ارسال', 'رایگان', 'الان', 'خیر', '…', '.']"
774,"['جنس', 'محصول', 'عکس', 'مغایرت', 'داره', 'رنگ', 'سفارش', 'داد#ده', 'قرمز', 'مات', 'رنگ', 'قرمز', 'فرستادن', '.', 'اصلا', 'قیمت', 'همچین', 'محصول', 'کیفیت', 'خرید', '.']"
775,"['کیف', 'ایپد', 'راضی', 'بود#باش', 'میکردم', 'مگنتی', '#هست', 'توضیحات', 'ایراد', 'شارژر', '#هست']"
776,"['قبلا', 'خرید', '۳۰۰', 'هزار', 'ارسال', 'رایگان', 'الان', 'خیر', '…', '.']"
777,"['چرم', 'کیفیت', 'متوسط', 'قیمت', 'کار', 'برد#بر']"
778,"['صرفا', 'میتونبد', 'خرید#خر', 'بجا', 'خورد#خور', 'خش', 'خش', 'نشه', 'ایپدتون', 'وگرنه', 'کاوری', 'تنونید', 'با', 'دکمه', 'پاور', 'ولو', 'استفاده', 'مشخصه', 'افتضاحه']"
779,"['قیمت', 'انتخاب', 'مناسب', '#هست', '.']"
780,"['۳', 'سال', 'اول', 'کار', 'اینبار', 'خرید#خر', '.', 'مجموع', 'جنس', 'کیفیت', '#هست', '.']"
781,"['کیف', 'ایپد', 'راضی', 'بود#باش', 'میکردم', 'مگنتی', '#هست', 'توضیحات', 'ایراد', 'شارژر', '#هست']"
782,"['،', 'کاوری', 'آیپد', 'دید#بین', 'کاور']"
783,"['کیفیت', '.', 'نسل', 'شیش', 'جواب']"
784,"['جنس', 'محصول', 'عکس', 'مغایرت', 'داره', 'رنگ', 'سفارش', 'داد#ده', 'قرمز', 'مات', 'رنگ', 'قرمز', 'فرستادن', '.', 'اصلا', 'قیمت', 'همچین', 'محصول', 'کیفیت', 'خرید', '.']"
785,"['آهن', 'ربا', 'تبلت', 'منو', 'داغون']"
786,"['کیفیت', 'نامناسب', 'سایز', 'تبلت', 'T', '۵۸۵', 'نامناسب', '.', 'خلاف', 'تبلیغات', 'صورت', 'سایت', '.', 'ارزش', 'خرید']"
787,"['کیفیت', 'نامناسب', 'سایز', 'تبلت', 'T', '۵۸۵', 'نامناسب', '.', 'خلاف', 'تبلیغات', 'صورت', 'سایت', '.', 'ارزش', 'خرید']"
788,"['آهن', 'ربا', 'تبلت', 'منو', 'داغون']"
789,"['تبلت', 'ی', 'کاور', 'پلاستیک', 'میره', 'میل', 'تنگه', 'زور', 'بدی', 'چپ', 'نتونسته', 'قاب', 'بره', 'دقیقا', 'Samsung', 'Galaxy', 'Tab', 'a۶', 't', '۵۸۵', '۲۰۱۶', '#هست', 'کاور', 'تخته', 'یکسرس', 'عمل', 'میکنه', 'نازکه', 'واقعا', 'اونجایی', 'پایین', 'نتونستن', 'توسط', 'قاب', 'پلاستیک', 'تکیه', 'درست', 'کنن', 'جنس', 'قاب', 'مقواس', 'مرور', 'زمان', 'فرورفتگی', 'کاور', 'داره', 'یه', 'اهن', 'ربا', 'داره', 'ببنده', 'بستن', 'کلاسور', 'تبلت', 'خودکار', 'خاموش', 'نمیشه', 'شدت', 'مخ', 'ضعیف', 'شکننده', 'خرید#خر']"
790,"['خوبه', 'جنس', 'ارزش', 'خرید', 'داره']"
791,[]
792,"['تشکر', 'دیجی', 'کالا', 'دنبال', 'کاور', 'بود#باش', 'تب', 'لتم', 'قدیم', 'گیر', 'نمیومد', 'خرید#خر', 'راضیم']"
793,"['فیت', 'فیت', 'خورد#خور', 'تبلت', 'نو', 'نوا', '.']"
794,[]
795,"['کیف', 'کلاسور']"
796,"['تبلت', 'ی', 'کاور', 'پلاستیک', 'میره', 'میل', 'تنگه', 'زور', 'بدی', 'چپ', 'نتونسته', 'قاب', 'بره', 'دقیقا', 'Samsung', 'Galaxy', 'Tab', 'a۶', 't', '۵۸۵', '۲۰۱۶', '#هست', 'کاور', 'تخته', 'یکسرس', 'عمل', 'میکنه', 'نازکه', 'واقعا', 'اونجایی', 'پایین', 'نتونستن', 'توسط', 'قاب', 'پلاستیک', 'تکیه', 'درست', 'کنن', 'جنس', 'قاب', 'مقواس', 'مرور', 'زمان', 'فرورفتگی', 'کاور', 'داره', 'یه', 'اهن', 'ربا', 'داره', 'ببنده', 'بستن', 'کلاسور', 'تبلت', 'خودکار', 'خاموش', 'نمیشه', 'شدت', 'مخ', 'ضعیف', 'شکننده', 'خرید#خر']"
797,"['تفاوت', 'محصول', 'ارسال']"
798,"['مدل', 'کاور', 'کمتر', 'میشه', 'موارد', 'مشابه', 'بازار', 'قیمت', 'منطق', 'عرضه', 'میشه']"
799,"['پولمو', 'انداخت#انداز', 'شما', 'عبرت', 'گرفت#گیر']"
800,"['تشکر', 'دیجی', 'کالا', 'دنبال', 'کاور', 'بود#باش', 'تب', 'لتم', 'قدیم', 'گیر', 'نمیومد', 'خرید#خر', 'راضیم']"
